mua_ex[1/cm]    mus_ex[1/cm]    mua_em[1/cm]    mus_em[1/cm]    PHD_Int[1/cm2]
3.7000E+00      4.4054E+01      7.8476E+00      5.9948E+00      3.3045E+01
3.7000E+00      4.4054E+01      7.8476E+00      1.6681E+01      3.1964E+01
3.7000E+00      4.4054E+01      7.8476E+00      4.6416E+01      2.9698E+01
3.7000E+00      4.4054E+01      7.8476E+00      1.2915E+02      2.6641E+01
3.7000E+00      4.4054E+01      7.8476E+00      3.5938E+02      2.5254E+01
3.7000E+00      4.4054E+01      7.8476E+00      1.0000E+03      2.6799E+01
3.7000E+00      4.4054E+01      1.2743E+01      1.0000E-01      2.6530E+01
3.7000E+00      4.4054E+01      1.2743E+01      2.7826E-01      2.7589E+01
3.7000E+00      4.4054E+01      1.2743E+01      7.7426E-01      2.7699E+01
3.7000E+00      4.4054E+01      1.2743E+01      2.1544E+00      2.7615E+01
3.7000E+00      4.4054E+01      1.2743E+01      5.9948E+00      2.7327E+01
3.7000E+00      4.4054E+01      1.2743E+01      1.6681E+01      2.6593E+01
3.7000E+00      4.4054E+01      1.2743E+01      4.6416E+01      2.5066E+01
3.7000E+00      4.4054E+01      1.2743E+01      1.2915E+02      2.2817E+01
3.7000E+00      4.4054E+01      1.2743E+01      3.5938E+02      2.1324E+01
3.7000E+00      4.4054E+01      1.2743E+01      1.0000E+03      2.0824E+01
3.7000E+00      4.4054E+01      2.0691E+01      1.0000E-01      1.9179E+01
3.7000E+00      4.4054E+01      2.0691E+01      2.7826E-01      2.0845E+01
3.7000E+00      4.4054E+01      2.0691E+01      7.7426E-01      2.0705E+01
3.7000E+00      4.4054E+01      2.0691E+01      2.1544E+00      2.1102E+01
3.7000E+00      4.4054E+01      2.0691E+01      5.9948E+00      2.1088E+01
3.7000E+00      4.4054E+01      2.0691E+01      1.6681E+01      2.0686E+01
3.7000E+00      4.4054E+01      2.0691E+01      4.6416E+01      1.9787E+01
3.7000E+00      4.4054E+01      2.0691E+01      1.2915E+02      1.8255E+01
3.7000E+00      4.4054E+01      2.0691E+01      3.5938E+02      1.6672E+01
3.7000E+00      4.4054E+01      2.0691E+01      1.0000E+03      1.4803E+01
3.7000E+00      4.4054E+01      3.3598E+01      1.0000E-01      1.1932E+01
3.7000E+00      4.4054E+01      3.3598E+01      2.7826E-01      1.1901E+01
3.7000E+00      4.4054E+01      3.3598E+01      7.7426E-01      1.4071E+01
3.7000E+00      4.4054E+01      3.3598E+01      2.1544E+00      1.4780E+01
3.7000E+00      4.4054E+01      3.3598E+01      5.9948E+00      1.4975E+01
3.7000E+00      4.4054E+01      3.3598E+01      1.6681E+01      1.4956E+01
3.7000E+00      4.4054E+01      3.3598E+01      4.6416E+01      1.4532E+01
3.7000E+00      4.4054E+01      3.3598E+01      1.2915E+02      1.3688E+01
3.7000E+00      4.4054E+01      3.3598E+01      3.5938E+02      1.2388E+01
3.7000E+00      4.4054E+01      3.3598E+01      1.0000E+03      1.0197E+01
3.7000E+00      4.4054E+01      5.4556E+01      1.0000E-01      5.8434E+00
3.7000E+00      4.4054E+01      5.4556E+01      2.7826E-01      5.8247E+00
3.7000E+00      4.4054E+01      5.4556E+01      7.7426E-01      7.9983E+00
3.7000E+00      4.4054E+01      5.4556E+01      2.1544E+00      7.7705E+00
3.7000E+00      4.4054E+01      5.4556E+01      5.9948E+00      8.9231E+00
3.7000E+00      4.4054E+01      5.4556E+01      1.6681E+01      9.9676E+00
3.7000E+00      4.4054E+01      5.4556E+01      4.6416E+01      9.9300E+00
3.7000E+00      4.4054E+01      5.4556E+01      1.2915E+02      9.5623E+00
3.7000E+00      4.4054E+01      5.4556E+01      3.5938E+02      8.7677E+00
3.7000E+00      4.4054E+01      5.4556E+01      1.0000E+03      6.9667E+00
3.7000E+00      4.4054E+01      8.8587E+01      1.0000E-01      1.8808E+00
3.7000E+00      4.4054E+01      8.8587E+01      2.7826E-01      1.8725E+00
3.7000E+00      4.4054E+01      8.8587E+01      7.7426E-01      1.8510E+00
3.7000E+00      4.4054E+01      8.8587E+01      2.1544E+00      3.2121E+00
3.7000E+00      4.4054E+01      8.8587E+01      5.9948E+00      4.2924E+00
3.7000E+00      4.4054E+01      8.8587E+01      1.6681E+01      4.8915E+00
3.7000E+00      4.4054E+01      8.8587E+01      4.6416E+01      6.0722E+00
3.7000E+00      4.4054E+01      8.8587E+01      1.2915E+02      6.1897E+00
3.7000E+00      4.4054E+01      8.8587E+01      3.5938E+02      5.7551E+00
3.7000E+00      4.4054E+01      8.8587E+01      1.0000E+03      4.4079E+00
3.7000E+00      4.4054E+01      1.4384E+02      1.0000E-01      2.7397E-01
3.7000E+00      4.4054E+01      1.4384E+02      2.7826E-01      2.7305E-01
3.7000E+00      4.4054E+01      1.4384E+02      7.7426E-01      2.6940E-01
3.7000E+00      4.4054E+01      1.4384E+02      2.1544E+00      6.9307E-01
3.7000E+00      4.4054E+01      1.4384E+02      5.9948E+00      6.3293E-01
3.7000E+00      4.4054E+01      1.4384E+02      1.6681E+01      1.6675E+00
3.7000E+00      4.4054E+01      1.4384E+02      4.6416E+01      2.2610E+00
3.7000E+00      4.4054E+01      1.4384E+02      1.2915E+02      3.1551E+00
3.7000E+00      4.4054E+01      1.4384E+02      3.5938E+02      3.2015E+00
3.7000E+00      4.4054E+01      1.4384E+02      1.0000E+03      2.2036E+00
3.7000E+00      4.4054E+01      2.3357E+02      1.0000E-01      1.4122E-02
3.7000E+00      4.4054E+01      2.3357E+02      2.7826E-01      1.4139E-02
3.7000E+00      4.4054E+01      2.3357E+02      7.7426E-01      1.3991E-02
3.7000E+00      4.4054E+01      2.3357E+02      2.1544E+00      1.3470E-02
3.7000E+00      4.4054E+01      2.3357E+02      5.9948E+00      4.1460E-02
3.7000E+00      4.4054E+01      2.3357E+02      1.6681E+01      9.2426E-02
3.7000E+00      4.4054E+01      2.3357E+02      4.6416E+01      2.5621E-01
3.7000E+00      4.4054E+01      2.3357E+02      1.2915E+02      4.0862E-01
3.7000E+00      4.4054E+01      2.3357E+02      3.5938E+02      7.6130E-01
3.7000E+00      4.4054E+01      2.3357E+02      1.0000E+03      5.4234E-01
3.7000E+00      4.4054E+01      3.7927E+02      1.0000E-01      1.9111E-04
3.7000E+00      4.4054E+01      3.7927E+02      2.7826E-01      1.9042E-04
3.7000E+00      4.4054E+01      3.7927E+02      7.7426E-01      1.9241E-04
3.7000E+00      4.4054E+01      3.7927E+02      2.1544E+00      1.8819E-04
3.7000E+00      4.4054E+01      3.7927E+02      5.9948E+00      7.7381E-04
3.7000E+00      4.4054E+01      3.7927E+02      1.6681E+01      6.0387E-04
3.7000E+00      4.4054E+01      3.7927E+02      4.6416E+01      3.6224E-03
3.7000E+00      4.4054E+01      3.7927E+02      1.2915E+02      6.3990E-03
3.7000E+00      4.4054E+01      3.7927E+02      3.5938E+02      1.4697E-02
3.7000E+00      4.4054E+01      3.7927E+02      1.0000E+03      1.7395E-02
3.7000E+00      4.4054E+01      6.1585E+02      1.0000E-01      2.2343E-07
3.7000E+00      4.4054E+01      6.1585E+02      2.7826E-01      3.2969E-07
3.7000E+00      4.4054E+01      6.1585E+02      7.7426E-01      3.2429E-07
3.7000E+00      4.4054E+01      6.1585E+02      2.1544E+00      3.4273E-07
3.7000E+00      4.4054E+01      6.1585E+02      5.9948E+00      2.9933E-07
3.7000E+00      4.4054E+01      6.1585E+02      1.6681E+01      1.8236E-06
3.7000E+00      4.4054E+01      6.1585E+02      4.6416E+01      5.4018E-06
3.7000E+00      4.4054E+01      6.1585E+02      1.2915E+02      1.9902E-05
3.7000E+00      4.4054E+01      6.1585E+02      3.5938E+02      5.2798E-05
3.7000E+00      4.4054E+01      6.1585E+02      1.0000E+03      4.1440E-05
3.7000E+00      4.4054E+01      1.0000E+03      1.0000E-01      0.0000E+00
3.7000E+00      4.4054E+01      1.0000E+03      2.7826E-01      0.0000E+00
3.7000E+00      4.4054E+01      1.0000E+03      7.7426E-01      0.0000E+00
3.7000E+00      4.4054E+01      1.0000E+03      2.1544E+00      0.0000E+00
3.7000E+00      4.4054E+01      1.0000E+03      5.9948E+00      0.0000E+00
3.7000E+00      4.4054E+01      1.0000E+03      1.6681E+01      2.2422E-10
3.7000E+00      4.4054E+01      1.0000E+03      4.6416E+01      3.6540E-10
3.7000E+00      4.4054E+01      1.0000E+03      1.2915E+02      3.8897E-09
3.7000E+00      4.4054E+01      1.0000E+03      3.5938E+02      6.3262E-09
3.7000E+00      4.4054E+01      1.0000E+03      1.0000E+03      2.5893E-09
3.7000E+00      1.1350E+02      1.0000E-01      1.0000E-01      3.7376E+01
3.7000E+00      1.1350E+02      1.0000E-01      2.7826E-01      3.7378E+01
3.7000E+00      1.1350E+02      1.0000E-01      7.7426E-01      3.7356E+01
3.7000E+00      1.1350E+02      1.0000E-01      2.1544E+00      3.7312E+01
3.7000E+00      1.1350E+02      1.0000E-01      5.9948E+00      3.7198E+01
3.7000E+00      1.1350E+02      1.0000E-01      1.6681E+01      3.6901E+01
3.7000E+00      1.1350E+02      1.0000E-01      4.6416E+01      3.6417E+01
3.7000E+00      1.1350E+02      1.0000E-01      1.2915E+02      3.6875E+01
3.7000E+00      1.1350E+02      1.0000E-01      3.5938E+02      4.2529E+01
3.7000E+00      1.1350E+02      1.0000E-01      1.0000E+03      5.6414E+01
3.7000E+00      1.1350E+02      1.6238E-01      1.0000E-01      3.7285E+01
3.7000E+00      1.1350E+02      1.6238E-01      2.7826E-01      3.7275E+01
3.7000E+00      1.1350E+02      1.6238E-01      7.7426E-01      3.7265E+01
3.7000E+00      1.1350E+02      1.6238E-01      2.1544E+00      3.7226E+01
3.7000E+00      1.1350E+02      1.6238E-01      5.9948E+00      3.7097E+01
3.7000E+00      1.1350E+02      1.6238E-01      1.6681E+01      3.6799E+01
3.7000E+00      1.1350E+02      1.6238E-01      4.6416E+01      3.6284E+01
3.7000E+00      1.1350E+02      1.6238E-01      1.2915E+02      3.6647E+01
3.7000E+00      1.1350E+02      1.6238E-01      3.5938E+02      4.2049E+01
3.7000E+00      1.1350E+02      1.6238E-01      1.0000E+03      5.5410E+01
3.7000E+00      1.1350E+02      2.6367E-01      1.0000E-01      3.7129E+01
3.7000E+00      1.1350E+02      2.6367E-01      2.7826E-01      3.7123E+01
3.7000E+00      1.1350E+02      2.6367E-01      7.7426E-01      3.7112E+01
3.7000E+00      1.1350E+02      2.6367E-01      2.1544E+00      3.7070E+01
3.7000E+00      1.1350E+02      2.6367E-01      5.9948E+00      3.6943E+01
3.7000E+00      1.1350E+02      2.6367E-01      1.6681E+01      3.6638E+01
3.7000E+00      1.1350E+02      2.6367E-01      4.6416E+01      3.6084E+01
3.7000E+00      1.1350E+02      2.6367E-01      1.2915E+02      3.6316E+01
3.7000E+00      1.1350E+02      2.6367E-01      3.5938E+02      4.1370E+01
3.7000E+00      1.1350E+02      2.6367E-01      1.0000E+03      5.4033E+01
3.7000E+00      1.1350E+02      4.2813E-01      1.0000E-01      3.6880E+01
3.7000E+00      1.1350E+02      4.2813E-01      2.7826E-01      3.6873E+01
3.7000E+00      1.1350E+02      4.2813E-01      7.7426E-01      3.6865E+01
3.7000E+00      1.1350E+02      4.2813E-01      2.1544E+00      3.6828E+01
3.7000E+00      1.1350E+02      4.2813E-01      5.9948E+00      3.6703E+01
3.7000E+00      1.1350E+02      4.2813E-01      1.6681E+01      3.6381E+01
3.7000E+00      1.1350E+02      4.2813E-01      4.6416E+01      3.5782E+01
3.7000E+00      1.1350E+02      4.2813E-01      1.2915E+02      3.5842E+01
3.7000E+00      1.1350E+02      4.2813E-01      3.5938E+02      4.0437E+01
3.7000E+00      1.1350E+02      4.2813E-01      1.0000E+03      5.2194E+01
3.7000E+00      1.1350E+02      6.9519E-01      1.0000E-01      3.6493E+01
3.7000E+00      1.1350E+02      6.9519E-01      2.7826E-01      3.6493E+01
3.7000E+00      1.1350E+02      6.9519E-01      7.7426E-01      3.6482E+01
3.7000E+00      1.1350E+02      6.9519E-01      2.1544E+00      3.6435E+01
3.7000E+00      1.1350E+02      6.9519E-01      5.9948E+00      3.6312E+01
3.7000E+00      1.1350E+02      6.9519E-01      1.6681E+01      3.5983E+01
3.7000E+00      1.1350E+02      6.9519E-01      4.6416E+01      3.5331E+01
3.7000E+00      1.1350E+02      6.9519E-01      1.2915E+02      3.5180E+01
3.7000E+00      1.1350E+02      6.9519E-01      3.5938E+02      3.9183E+01
3.7000E+00      1.1350E+02      6.9519E-01      1.0000E+03      4.9812E+01
3.7000E+00      1.1350E+02      1.1288E+00      1.0000E-01      3.5882E+01
3.7000E+00      1.1350E+02      1.1288E+00      2.7826E-01      3.5873E+01
3.7000E+00      1.1350E+02      1.1288E+00      7.7426E-01      3.5853E+01
3.7000E+00      1.1350E+02      1.1288E+00      2.1544E+00      3.5820E+01
3.7000E+00      1.1350E+02      1.1288E+00      5.9948E+00      3.5695E+01
3.7000E+00      1.1350E+02      1.1288E+00      1.6681E+01      3.5361E+01
3.7000E+00      1.1350E+02      1.1288E+00      4.6416E+01      3.4660E+01
3.7000E+00      1.1350E+02      1.1288E+00      1.2915E+02      3.4266E+01
3.7000E+00      1.1350E+02      1.1288E+00      3.5938E+02      3.7555E+01
3.7000E+00      1.1350E+02      1.1288E+00      1.0000E+03      4.6828E+01
3.7000E+00      1.1350E+02      1.8330E+00      1.0000E-01      3.4921E+01
3.7000E+00      1.1350E+02      1.8330E+00      2.7826E-01      3.4913E+01
3.7000E+00      1.1350E+02      1.8330E+00      7.7426E-01      3.4894E+01
3.7000E+00      1.1350E+02      1.8330E+00      2.1544E+00      3.4862E+01
3.7000E+00      1.1350E+02      1.8330E+00      5.9948E+00      3.4742E+01
3.7000E+00      1.1350E+02      1.8330E+00      1.6681E+01      3.4410E+01
3.7000E+00      1.1350E+02      1.8330E+00      4.6416E+01      3.3668E+01
3.7000E+00      1.1350E+02      1.8330E+00      1.2915E+02      3.3027E+01
3.7000E+00      1.1350E+02      1.8330E+00      3.5938E+02      3.5501E+01
3.7000E+00      1.1350E+02      1.8330E+00      1.0000E+03      4.3212E+01
3.7000E+00      1.1350E+02      2.9764E+00      1.0000E-01      3.3453E+01
3.7000E+00      1.1350E+02      2.9764E+00      2.7826E-01      3.3452E+01
3.7000E+00      1.1350E+02      2.9764E+00      7.7426E-01      3.3432E+01
3.7000E+00      1.1350E+02      2.9764E+00      2.1544E+00      3.3377E+01
3.7000E+00      1.1350E+02      2.9764E+00      5.9948E+00      3.3285E+01
3.7000E+00      1.1350E+02      2.9764E+00      1.6681E+01      3.2972E+01
3.7000E+00      1.1350E+02      2.9764E+00      4.6416E+01      3.2225E+01
3.7000E+00      1.1350E+02      2.9764E+00      1.2915E+02      3.1371E+01
3.7000E+00      1.1350E+02      2.9764E+00      3.5938E+02      3.2988E+01
3.7000E+00      1.1350E+02      2.9764E+00      1.0000E+03      3.8987E+01
3.7000E+00      1.1350E+02      4.8329E+00      1.0000E-01      3.1290E+01
3.7000E+00      1.1350E+02      4.8329E+00      2.7826E-01      3.1301E+01
3.7000E+00      1.1350E+02      4.8329E+00      7.7426E-01      3.1284E+01
3.7000E+00      1.1350E+02      4.8329E+00      2.1544E+00      3.1238E+01
3.7000E+00      1.1350E+02      4.8329E+00      5.9948E+00      3.1138E+01
3.7000E+00      1.1350E+02      4.8329E+00      1.6681E+01      3.0870E+01
3.7000E+00      1.1350E+02      4.8329E+00      4.6416E+01      3.0170E+01
3.7000E+00      1.1350E+02      4.8329E+00      1.2915E+02      2.9193E+01
3.7000E+00      1.1350E+02      4.8329E+00      3.5938E+02      2.9998E+01
3.7000E+00      1.1350E+02      4.8329E+00      1.0000E+03      3.4202E+01
3.7000E+00      1.1350E+02      7.8476E+00      1.0000E-01      2.8253E+01
3.7000E+00      1.1350E+02      7.8476E+00      2.7826E-01      2.8237E+01
3.7000E+00      1.1350E+02      7.8476E+00      7.7426E-01      2.8280E+01
3.7000E+00      1.1350E+02      7.8476E+00      2.1544E+00      2.8246E+01
3.7000E+00      1.1350E+02      7.8476E+00      5.9948E+00      2.8137E+01
3.7000E+00      1.1350E+02      7.8476E+00      1.6681E+01      2.7924E+01
3.7000E+00      1.1350E+02      7.8476E+00      4.6416E+01      2.7342E+01
3.7000E+00      1.1350E+02      7.8476E+00      1.2915E+02      2.6383E+01
3.7000E+00      1.1350E+02      7.8476E+00      3.5938E+02      2.6515E+01
3.7000E+00      1.1350E+02      7.8476E+00      1.0000E+03      2.8700E+01
3.7000E+00      1.1350E+02      1.2743E+01      1.0000E-01      2.3209E+01
3.7000E+00      1.1350E+02      1.2743E+01      2.7826E-01      2.4226E+01
3.7000E+00      1.1350E+02      1.2743E+01      7.7426E-01      2.4360E+01
3.7000E+00      1.1350E+02      1.2743E+01      2.1544E+00      2.4353E+01
3.7000E+00      1.1350E+02      1.2743E+01      5.9948E+00      2.4277E+01
3.7000E+00      1.1350E+02      1.2743E+01      1.6681E+01      2.4073E+01
3.7000E+00      1.1350E+02      1.2743E+01      4.6416E+01      2.3621E+01
3.7000E+00      1.1350E+02      1.2743E+01      1.2915E+02      2.2805E+01
3.7000E+00      1.1350E+02      1.2743E+01      3.5938E+02      2.2404E+01
3.7000E+00      1.1350E+02      1.2743E+01      1.0000E+03      2.2287E+01
3.7000E+00      1.1350E+02      2.0691E+01      1.0000E-01      1.7632E+01
3.7000E+00      1.1350E+02      2.0691E+01      2.7826E-01      1.9303E+01
3.7000E+00      1.1350E+02      2.0691E+01      7.7426E-01      1.9201E+01
3.7000E+00      1.1350E+02      2.0691E+01      2.1544E+00      1.9618E+01
3.7000E+00      1.1350E+02      2.0691E+01      5.9948E+00      1.9700E+01
3.7000E+00      1.1350E+02      2.0691E+01      1.6681E+01      1.9555E+01
3.7000E+00      1.1350E+02      2.0691E+01      4.6416E+01      1.9207E+01
3.7000E+00      1.1350E+02      2.0691E+01      1.2915E+02      1.8477E+01
3.7000E+00      1.1350E+02      2.0691E+01      3.5938E+02      1.7546E+01
3.7000E+00      1.1350E+02      2.0691E+01      1.0000E+03      1.5834E+01
3.7000E+00      1.1350E+02      3.3598E+01      1.0000E-01      1.1494E+01
3.7000E+00      1.1350E+02      3.3598E+01      2.7826E-01      1.1463E+01
3.7000E+00      1.1350E+02      3.3598E+01      7.7426E-01      1.3723E+01
3.7000E+00      1.1350E+02      3.3598E+01      2.1544E+00      1.4487E+01
3.7000E+00      1.1350E+02      3.3598E+01      5.9948E+00      1.4719E+01
3.7000E+00      1.1350E+02      3.3598E+01      1.6681E+01      1.4795E+01
3.7000E+00      1.1350E+02      3.3598E+01      4.6416E+01      1.4582E+01
3.7000E+00      1.1350E+02      3.3598E+01      1.2915E+02      1.4084E+01
3.7000E+00      1.1350E+02      3.3598E+01      3.5938E+02      1.3084E+01
3.7000E+00      1.1350E+02      3.3598E+01      1.0000E+03      1.0900E+01
3.7000E+00      1.1350E+02      5.4556E+01      1.0000E-01      5.8320E+00
3.7000E+00      1.1350E+02      5.4556E+01      2.7826E-01      5.8123E+00
3.7000E+00      1.1350E+02      5.4556E+01      7.7426E-01      8.1165E+00
3.7000E+00      1.1350E+02      5.4556E+01      2.1544E+00      7.9041E+00
3.7000E+00      1.1350E+02      5.4556E+01      5.9948E+00      9.1222E+00
3.7000E+00      1.1350E+02      5.4556E+01      1.6681E+01      1.0247E+01
3.7000E+00      1.1350E+02      5.4556E+01      4.6416E+01      1.0271E+01
3.7000E+00      1.1350E+02      5.4556E+01      1.2915E+02      1.0007E+01
3.7000E+00      1.1350E+02      5.4556E+01      3.5938E+02      9.3030E+00
3.7000E+00      1.1350E+02      5.4556E+01      1.0000E+03      7.4425E+00
3.7000E+00      1.1350E+02      8.8587E+01      1.0000E-01      1.9173E+00
3.7000E+00      1.1350E+02      8.8587E+01      2.7826E-01      1.9084E+00
3.7000E+00      1.1350E+02      8.8587E+01      7.7426E-01      1.8856E+00
3.7000E+00      1.1350E+02      8.8587E+01      2.1544E+00      3.3374E+00
3.7000E+00      1.1350E+02      8.8587E+01      5.9948E+00      4.4955E+00
3.7000E+00      1.1350E+02      8.8587E+01      1.6681E+01      5.1363E+00
